,,Daunel:LFHD,,,Daunel:RFHD,,,Daunel:LBHD,,,Daunel:RBHD,,,Daunel:C7,,,Daunel:T10,,,Daunel:CLAV,,,Daunel:STRN,,,Daunel:RBAK,,,Daunel:LSHO,,,Daunel:LUPA,,,Daunel:LELB,,,Daunel:LFRM,,,Daunel:LWRA,,,Daunel:LWRB,,,Daunel:LFIN,,,Daunel:RSHO,,,Daunel:RUPA,,,Daunel:RELB,,,Daunel:RFRM,,,Daunel:RWRA,,,Daunel:RWRB,,,Daunel:RFIN,,,Daunel:LASI,,,Daunel:RASI,,,Daunel:LPSI,,,Daunel:RPSI,,,Daunel:LTHI,,,Daunel:LKNE,,,Daunel:LTIB,,,Daunel:LANK,,,Daunel:LHEE,,,Daunel:LTOE,,,Daunel:RTHI,,,Daunel:RKNE,,,Daunel:RTIB,,,Daunel:RANK,,,Daunel:RHEE,,,Daunel:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
20,0,1099.95,-1046.38,1809.5,1217.13,-1145.41,1806.79,1028.96,-1163.28,1770.74,1138.72,-1237.66,1748.42,1096.92,-1251.18,1593.73,1103.33,-1320.03,1331.79,1125.75,-1087.03,1497.87,1133.02,-1054.81,1391.64,1182.55,-1320.68,1505.62,960.673,-1169.95,1560.24,860.827,-1215.81,1325.24,890.452,-1231,1161.53,845.393,-1178.34,1085,868.146,-1063.52,936.725,842.519,-1132.53,949.192,838.284,-1076.99,851.137,1299.26,-1198.1,1573.05,1382.31,-1240.26,1347.53,1349.33,-1281.5,1211,,,,1407.41,-1131.97,977.039,1400.66,-1218.34,972.43,1438.03,-1162.37,872.006,983.535,-1105.63,1065.36,1299.98,-1155.54,1062,1060.93,-1328.34,1152.6,1139.03,-1338.97,1158.62,956.555,-1145.88,802.37,982.924,-1148.55,518.668,974.168,-1165.85,365.339,987.778,-1177.67,126.177,1020.45,-1275.06,118.835,1018.75,-1095.27,107.13,1319.42,-1199.25,867.088,1278.16,-1212.54,606.785,1287.17,-1235.25,448.087,1269.61,-1246.8,194.47,1221.85,-1318.36,247.966,1251.75,-1196.56,137.238
21,0,1100.16,-1046.43,1809.5,1217.35,-1145.46,1806.76,1029.18,-1163.32,1770.73,1138.92,-1237.69,1748.38,1097.09,-1251.22,1593.73,1103.47,-1320.09,1331.81,1125.95,-1087.07,1497.89,1133.18,-1054.86,1391.62,1182.71,-1320.72,1505.61,960.846,-1170,1560.26,860.969,-1215.85,1325.26,890.578,-1231.02,1161.54,845.491,-1178.37,1085.02,868.249,-1063.53,936.753,842.586,-1132.51,949.234,838.375,-1076.99,851.206,1299.42,-1198.14,1573.03,1382.5,-1240.38,1347.56,1349.47,-1281.6,1211,,,,1407.56,-1132.13,977.023,1400.88,-1218.51,972.351,1438.16,-1162.61,871.976,983.649,-1105.68,1065.39,1300.1,-1155.53,1062,1061.08,-1328.4,1152.6,1139.17,-1339.01,1158.62,956.679,-1145.95,802.38,982.986,-1148.62,518.712,974.233,-1165.87,365.351,987.758,-1177.67,126.189,1020.44,-1275.1,118.874,1018.75,-1095.25,107.164,1319.52,-1199.29,867.038,1278.21,-1212.6,606.78,1287.23,-1235.32,448.078,1269.71,-1246.53,194.624,1221.86,-1318.35,247.933,1251.88,-1196.22,137.555
22,0,1100.37,-1046.6,1809.38,1217.54,-1145.49,1806.76,1029.37,-1163.33,1770.74,1139.1,-1237.71,1748.37,1097.27,-1251.25,1593.73,1103.61,-1320.13,1331.84,1126.11,-1087.1,1497.88,1133.31,-1054.91,1391.64,1182.84,-1320.75,1505.63,961.017,-1170,1560.28,861.121,-1215.88,1325.29,890.682,-1231.02,1161.56,845.624,-1178.36,1085.05,868.302,-1063.47,936.807,842.699,-1132.5,949.254,838.439,-1076.96,851.256,1299.57,-1198.19,1573.04,1382.68,-1240.46,1347.57,1349.62,-1281.69,1211.01,,,,1407.71,-1132.31,977.016,1400.99,-1218.69,972.394,1438.36,-1162.83,872.008,983.784,-1105.76,1065.4,1300.23,-1155.56,1061.98,1061.23,-1328.44,1152.62,1139.33,-1339.08,1158.64,956.782,-1146.02,802.383,983.034,-1148.68,518.715,974.244,-1165.91,365.349,987.747,-1177.69,126.212,1020.44,-1275.06,118.848,1018.74,-1095.27,107.169,1319.65,-1199.34,867.015,1278.3,-1212.7,606.778,1287.32,-1235.3,448.078,1269.72,-1246.54,194.639,1221.9,-1318.37,247.931,1251.84,-1196.24,137.549
23,0,1100.56,-1046.62,1809.39,1217.73,-1145.53,1806.75,1029.57,-1163.34,1770.76,1139.28,-1237.73,1748.37,1097.46,-1251.24,1593.76,1103.77,-1320.15,1331.84,1126.29,-1087.12,1497.89,1133.54,-1054.93,1391.65,1183.04,-1320.79,1505.64,961.188,-1170.01,1560.32,861.257,-1215.88,1325.34,890.791,-1231.02,1161.58,845.615,-1178.38,1085.1,868.406,-1063.47,936.88,842.762,-1132.46,949.313,838.544,-1076.92,851.298,1299.75,-1198.22,1573.09,1382.91,-1240.54,1347.63,1349.78,-1281.79,1211.02,,,,1407.84,-1132.43,976.982,1401.16,-1218.84,972.395,1438.51,-1162.99,871.995,983.926,-1105.81,1065.4,1300.37,-1155.57,1062,1061.35,-1328.49,1152.67,1139.46,-1339.11,1158.67,956.906,-1146.08,802.364,983.055,-1148.75,518.738,974.246,-1165.94,365.366,987.784,-1177.68,126.19,1020.42,-1275.07,118.871,1018.77,-1095.27,107.155,1319.78,-1199.4,867.023,1278.35,-1212.78,606.784,1287.35,-1235.39,448.082,1269.75,-1246.58,194.636,1221.95,-1318.37,247.926,1251.88,-1196.22,137.568
24,0,1100.76,-1046.62,1809.36,1217.9,-1145.55,1806.74,1029.74,-1163.36,1770.78,1139.46,-1237.75,1748.39,1097.65,-1251.26,1593.78,1103.92,-1320.17,1331.86,1126.46,-1087.13,1497.9,1133.67,-1054.93,1391.64,1183.22,-1320.8,1505.66,961.353,-1170.02,1560.34,861.414,-1215.86,1325.39,890.885,-1231.02,1161.61,845.729,-1178.36,1085.15,868.524,-1063.42,936.911,842.845,-1132.4,949.355,838.635,-1076.84,851.354,1299.94,-1198.25,1573.09,1383.08,-1240.58,1347.63,1349.96,-1281.86,1211.07,,,,1407.99,-1132.55,976.988,1401.3,-1218.99,972.417,1438.65,-1163.16,871.971,984.062,-1105.85,1065.4,1300.5,-1155.6,1061.97,1061.5,-1328.5,1152.68,1139.61,-1339.14,1158.7,956.99,-1146.18,802.407,983.124,-1148.86,518.732,974.337,-1165.99,365.362,987.8,-1177.69,126.207,1020.45,-1275.12,118.875,1018.77,-1095.25,107.159,1319.87,-1199.43,866.999,1278.42,-1212.86,606.787,1287.43,-1235.46,448.125,1269.79,-1246.56,194.61,1222,-1318.37,247.915,1251.9,-1196.21,137.565
25,0,1100.94,-1046.62,1809.35,1218.09,-1145.57,1806.76,1029.89,-1163.39,1770.79,1139.61,-1237.77,1748.4,1097.82,-1251.3,1593.79,1104.09,-1320.16,1331.88,1126.64,-1087.15,1497.91,1133.87,-1054.94,1391.63,1183.4,-1320.85,1505.68,961.529,-1170.07,1560.35,861.576,-1215.85,1325.41,891.005,-1231,1161.65,845.908,-1178.31,1085.18,868.635,-1063.38,936.977,842.93,-1132.3,949.404,838.752,-1076.77,851.391,1300.11,-1198.29,1573.09,1383.28,-1240.65,1347.63,1350.14,-1281.94,1211.08,,,,1408.11,-1132.69,976.968,1401.47,-1219.15,972.426,1438.77,-1163.32,871.958,984.217,-1105.9,1065.4,1300.63,-1155.63,1061.98,1061.66,-1328.49,1152.72,1139.76,-1339.12,1158.73,957.088,-1146.29,802.416,983.158,-1148.99,518.763,974.329,-1166.06,365.367,987.806,-1177.68,126.217,1020.47,-1275.1,118.839,1018.78,-1095.24,107.146,1320,-1199.37,866.99,1278.5,-1212.93,606.789,1287.47,-1235.54,448.103,1269.81,-1246.56,194.624,1222.03,-1318.39,247.907,1251.9,-1196.22,137.557
26,0,1101.12,-1046.62,1809.32,1218.28,-1145.58,1806.77,1030.09,-1163.4,1770.79,1139.8,-1237.78,1748.43,1098.02,-1251.33,1593.79,1104.23,-1320.17,1331.9,1126.82,-1087.17,1497.96,1134.03,-1054.94,1391.66,1183.56,-1320.89,1505.71,961.698,-1170.11,1560.37,861.708,-1215.87,1325.46,891.149,-1230.97,1161.66,846.042,-1178.29,1085.22,868.708,-1063.31,936.998,843.078,-1132.3,949.433,838.877,-1076.71,851.453,1300.28,-1198.35,1573.11,1383.44,-1240.73,1347.61,1350.31,-1282.07,1211.08,,,,1408.28,-1132.83,976.931,1401.63,-1219.32,972.423,1438.98,-1163.52,871.996,984.358,-1105.95,1065.4,1300.79,-1155.66,1062.01,1061.81,-1328.55,1152.75,1139.89,-1339.17,1158.76,957.183,-1146.37,802.432,983.189,-1149.11,518.788,974.332,-1166.12,365.407,987.833,-1177.69,126.254,1020.48,-1275.11,118.816,1018.76,-1095.26,107.129,1320.07,-1199.5,866.965,1278.56,-1212.98,606.808,1287.54,-1235.59,448.083,1269.81,-1246.58,194.612,1222.04,-1318.48,247.956,1251.89,-1196.21,137.572
27,0,1101.29,-1046.53,1809.35,1218.47,-1145.57,1806.78,1030.26,-1163.41,1770.8,1139.98,-1237.8,1748.48,1098.19,-1251.37,1593.79,1104.39,-1320.2,1331.91,1127.01,-1087.18,1498,1134.18,-1054.94,1391.69,1183.73,-1320.94,1505.7,961.885,-1170.13,1560.38,861.868,-1215.87,1325.48,891.267,-1230.95,1161.72,846.182,-1178.26,1085.26,868.833,-1063.31,937.054,843.195,-1132.25,949.478,838.989,-1076.66,851.496,1300.46,-1198.39,1573.1,1383.62,-1240.79,1347.63,1350.48,-1282.16,1211.09,,,,1408.5,-1132.97,976.933,1401.79,-1219.47,972.413,1439.15,-1163.68,871.997,984.519,-1106.04,1065.4,1300.91,-1155.69,1061.99,1061.93,-1328.61,1152.79,1140.02,-1339.2,1158.77,957.255,-1146.47,802.428,983.228,-1149.21,518.802,974.355,-1166.22,365.405,987.855,-1177.71,126.25,1020.5,-1275.14,118.809,1018.76,-1095.24,107.158,1320.2,-1199.64,866.976,1278.61,-1213.11,606.818,1287.6,-1235.61,448.116,1269.83,-1246.59,194.56,1222.05,-1318.55,247.94,1251.9,-1196.23,137.608
28,0,1101.45,-1046.54,1809.33,1218.66,-1145.57,1806.8,1030.42,-1163.42,1770.83,1140.17,-1237.8,1748.49,1098.35,-1251.4,1593.82,1104.56,-1320.24,1331.94,1127.18,-1087.17,1498.03,1134.37,-1054.94,1391.72,1183.88,-1320.99,1505.7,962.071,-1170.16,1560.41,862.032,-1215.84,1325.52,891.413,-1230.9,1161.73,846.321,-1178.2,1085.29,869.045,-1063.3,937.067,843.322,-1132.17,949.535,839.079,-1076.61,851.564,1300.65,-1198.47,1573.13,1383.78,-1240.87,1347.63,1350.62,-1282.26,1211.12,,,,1408.66,-1133.13,976.913,1401.96,-1219.59,972.393,1439.3,-1163.82,871.971,984.673,-1106.09,1065.42,1301.02,-1155.72,1061.98,1062.09,-1328.65,1152.84,1140.18,-1339.22,1158.8,957.313,-1146.59,802.482,983.269,-1149.3,518.842,974.357,-1166.26,365.412,987.845,-1177.72,126.268,1020.51,-1275.13,118.803,1018.74,-1095.25,107.138,1320.29,-1199.69,866.951,1278.68,-1213.21,606.786,1287.66,-1235.75,448.106,1269.81,-1246.63,194.562,1222.05,-1318.57,247.928,1251.92,-1196.23,137.594
29,0,1101.6,-1046.61,1809.27,1218.84,-1145.56,1806.82,1030.62,-1163.41,1770.82,1140.34,-1237.8,1748.52,1098.53,-1251.43,1593.84,1104.73,-1320.23,1331.93,1127.38,-1087.17,1498.08,1134.56,-1054.93,1391.77,1184.06,-1321,1505.72,962.269,-1170.14,1560.44,862.187,-1215.84,1325.56,891.557,-1230.87,1161.77,846.455,-1178.14,1085.35,869.198,-1063.24,937.131,843.466,-1132.11,949.588,839.212,-1076.51,851.624,1300.83,-1198.51,1573.12,1383.94,-1240.96,1347.65,1350.79,-1282.35,1211.14,,,,1408.83,-1133.26,976.898,1402.12,-1219.68,972.414,1439.47,-1163.94,871.97,984.802,-1106.16,1065.44,1301.15,-1155.74,1061.96,1062.22,-1328.68,1152.85,1140.33,-1339.25,1158.83,957.4,-1146.65,802.497,983.315,-1149.38,518.87,974.386,-1166.32,365.434,987.843,-1177.72,126.271,1020.49,-1275.14,118.811,1018.73,-1095.28,107.163,1320.39,-1199.71,866.922,1278.74,-1213.33,606.772,1287.72,-1235.85,448.108,1269.87,-1246.64,194.591,1222.09,-1318.6,247.878,1251.94,-1196.24,137.613
30,0,1101.78,-1046.58,1809.31,1219.03,-1145.54,1806.83,1030.8,-1163.41,1770.82,1140.54,-1237.79,1748.54,1098.73,-1251.41,1593.84,1104.89,-1320.23,1331.96,1127.57,-1087.16,1498.11,1134.74,-1054.9,1391.82,1184.22,-1321.03,1505.76,962.439,-1170.13,1560.49,862.361,-1215.82,1325.6,891.707,-1230.8,1161.81,846.619,-1178.08,1085.39,869.328,-1063.14,937.193,843.633,-1132.01,949.622,839.34,-1076.41,851.678,1301,-1198.51,1573.13,1384.07,-1240.98,1347.65,1350.94,-1282.41,1211.16,,,,1408.98,-1133.37,976.897,1402.27,-1219.78,972.432,1439.65,-1164.07,871.985,984.923,-1106.2,1065.45,1301.28,-1155.77,1061.93,1062.38,-1328.7,1152.89,1140.49,-1339.27,1158.85,957.482,-1146.68,802.511,983.365,-1149.46,518.886,974.423,-1166.36,365.435,987.861,-1177.7,126.275,1020.48,-1275.18,118.842,1018.73,-1095.28,107.164,1320.49,-1199.82,866.919,1278.81,-1213.42,606.805,1287.8,-1235.95,448.123,1269.86,-1246.66,194.622,1222.12,-1318.66,247.88,1251.93,-1196.24,137.596
31,0,1101.92,-1046.48,1809.42,1219.22,-1145.54,1806.85,1030.96,-1163.45,1770.83,1140.74,-1237.8,1748.56,1098.9,-1251.43,1593.87,1105.06,-1320.29,1332,1127.77,-1087.16,1498.13,1134.96,-1054.87,1391.84,1184.4,-1321.04,1505.8,962.614,-1170.11,1560.51,862.506,-1215.77,1325.65,891.847,-1230.75,1161.86,846.759,-1177.99,1085.44,869.476,-1063.04,937.25,843.79,-1131.91,949.665,839.47,-1076.29,851.692,1301.19,-1198.51,1573.13,1384.22,-1241.02,1347.65,1351.09,-1282.47,1211.18,,,,1409.17,-1133.48,976.92,1402.45,-1219.86,972.426,1439.85,-1164.21,872.03,985.028,-1106.2,1065.49,1301.38,-1155.8,1061.9,1062.52,-1328.72,1152.92,1140.66,-1339.29,1158.88,957.554,-1146.73,802.535,983.404,-1149.53,518.904,974.439,-1166.39,365.436,987.895,-1177.68,126.266,1020.49,-1275.16,118.822,1018.76,-1095.26,107.156,1320.59,-1199.86,866.914,1278.89,-1213.58,606.797,1287.79,-1236.06,448.097,1269.78,-1247.07,194.412,1222.13,-1318.69,247.861,1251.86,-1196.6,137.272
32,0,1102.06,-1046.48,1809.42,1219.39,-1145.53,1806.84,1031.17,-1163.46,1770.84,1140.93,-1237.8,1748.56,1099.08,-1251.42,1593.88,1105.22,-1320.29,1332.03,1127.99,-1087.14,1498.14,1135.12,-1054.85,1391.85,1184.57,-1321.05,1505.8,962.81,-1170.08,1560.55,862.685,-1215.69,1325.68,891.992,-1230.7,1161.9,846.901,-1177.89,1085.47,869.635,-1062.95,937.286,843.921,-1131.81,949.714,839.63,-1076.19,851.753,1301.37,-1198.48,1573.12,1384.4,-1241.07,1347.68,1351.24,-1282.53,1211.2,,,,1409.37,-1133.56,976.922,1402.62,-1219.95,972.447,1440.02,-1164.35,872.053,985.132,-1106.24,1065.47,1301.52,-1155.83,1061.89,1062.67,-1328.75,1152.92,1140.8,-1339.33,1158.89,957.657,-1146.79,802.55,983.458,-1149.62,518.906,974.456,-1166.47,365.451,987.917,-1177.69,126.297,1020.5,-1275.18,118.816,1018.73,-1095.25,107.157,1320.71,-1199.94,866.927,1278.94,-1213.69,606.794,1287.89,-1236.13,448.14,1269.79,-1247.06,194.402,1222.14,-1318.73,247.839,1251.87,-1196.6,137.29
33,0,1102.27,-1046.57,1809.32,1219.58,-1145.51,1806.86,1031.39,-1163.47,1770.82,1141.11,-1237.8,1748.57,1099.25,-1251.42,1593.89,1105.37,-1320.3,1332.07,1128.17,-1087.13,1498.18,1135.33,-1054.82,1391.91,1184.75,-1321.06,1505.82,962.991,-1170.04,1560.58,862.845,-1215.63,1325.71,892.147,-1230.65,1161.93,847.065,-1177.8,1085.49,869.78,-1062.86,937.383,844.063,-1131.71,949.745,839.791,-1076.1,851.811,1301.55,-1198.5,1573.14,1384.58,-1241.08,1347.68,1351.41,-1282.57,1211.22,,,,1409.56,-1133.64,976.938,1402.76,-1219.99,972.43,1440.16,-1164.44,872.035,985.226,-1106.31,1065.49,1301.62,-1155.84,1061.89,1062.8,-1328.8,1152.94,1140.94,-1339.37,1158.92,957.711,-1146.86,802.56,983.495,-1149.73,518.952,974.484,-1166.55,365.495,987.908,-1177.72,126.325,1020.49,-1275.17,118.796,1018.71,-1095.25,107.177,1320.77,-1200,866.923,1279.01,-1213.8,606.806,1287.89,-1236.25,448.119,1269.8,-1247.11,194.41,1222.19,-1318.77,247.834,1251.9,-1196.62,137.32
34,0,1102.45,-1046.56,1809.33,1219.75,-1145.48,1806.84,1031.58,-1163.49,1770.81,1141.31,-1237.8,1748.56,1099.44,-1251.41,1593.91,1105.5,-1320.32,1332.1,1128.36,-1087.11,1498.2,1135.52,-1054.79,1391.94,1184.92,-1321.05,1505.86,963.187,-1170.02,1560.6,863.004,-1215.57,1325.75,892.283,-1230.59,1161.95,847.195,-1177.71,1085.53,869.978,-1062.77,937.432,844.25,-1131.62,949.803,839.972,-1075.98,851.843,1301.73,-1198.48,1573.12,1384.68,-1241.11,1347.65,1351.61,-1282.59,1211.24,,,,1409.75,-1133.69,976.935,1402.94,-1220.06,972.466,1440.32,-1164.51,872.015,985.327,-1106.33,1065.5,1301.72,-1155.89,1061.86,1062.92,-1328.83,1152.97,1141.06,-1339.4,1158.94,957.788,-1146.92,802.574,983.563,-1149.81,518.939,974.493,-1166.59,365.483,987.912,-1177.72,126.358,1020.51,-1275.17,118.784,1018.71,-1095.26,107.181,1320.84,-1200.05,866.892,1279.07,-1213.94,606.806,1287.93,-1236.36,448.136,1269.83,-1247.11,194.391,1222.23,-1318.81,247.824,1251.91,-1196.63,137.275
35,0,1102.67,-1046.54,1809.33,1219.94,-1145.45,1806.84,1031.74,-1163.45,1770.84,1141.52,-1237.77,1748.55,1099.64,-1251.39,1593.9,1105.65,-1320.31,1332.11,1128.53,-1087.08,1498.21,1135.67,-1054.74,1391.96,1185.09,-1321.04,1505.85,963.372,-1169.99,1560.64,863.16,-1215.48,1325.79,892.428,-1230.51,1161.99,847.351,-1177.62,1085.56,870.19,-1062.65,937.495,844.427,-1131.53,949.832,840.158,-1075.85,851.912,1301.93,-1198.46,1573.13,1384.84,-1241.08,1347.63,1351.78,-1282.6,1211.25,,,,1409.94,-1133.73,976.933,1403.03,-1220.12,972.56,1440.41,-1164.49,871.917,985.435,-1106.39,1065.52,1301.86,-1155.92,1061.88,1063.05,-1328.84,1152.99,1141.19,-1339.42,1158.96,957.865,-1146.99,802.59,983.613,-1149.87,518.941,974.537,-1166.63,365.478,987.928,-1177.71,126.338,1020.5,-1275.19,118.827,1018.72,-1095.26,107.179,1320.9,-1200.05,866.838,1279.13,-1214.03,606.776,1288.01,-1236.45,448.149,1269.83,-1247.16,194.376,1222.26,-1318.84,247.833,1251.9,-1196.66,137.282
36,0,1102.84,-1046.4,1809.42,1220.12,-1145.43,1806.82,1032.01,-1163.38,1770.77,1141.72,-1237.73,1748.56,1099.83,-1251.38,1593.91,1105.8,-1320.31,1332.16,1128.71,-1087.06,1498.23,1135.84,-1054.72,1391.95,1185.26,-1321.04,1505.89,963.558,-1169.95,1560.68,863.312,-1215.41,1325.84,892.586,-1230.44,1162.01,847.514,-1177.51,1085.61,870.395,-1062.55,937.532,844.573,-1131.42,949.894,840.34,-1075.72,851.969,1302.1,-1198.43,1573.14,1385.05,-1241.06,1347.63,1351.98,-1282.62,1211.26,,,,1410.1,-1133.76,976.924,1403.21,-1220.15,972.557,1440.64,-1164.58,871.989,985.565,-1106.41,1065.53,1301.99,-1155.94,1061.86,1063.17,-1328.86,1153,1141.34,-1339.44,1159,957.956,-1147.01,802.578,983.654,-1149.92,518.965,974.569,-1166.65,365.503,987.934,-1177.71,126.335,1020.51,-1275.18,118.81,1018.7,-1095.26,107.175,1320.8,-1199.73,866.687,1279.2,-1214.13,606.773,1288.06,-1236.55,448.184,1269.79,-1247.25,194.37,1222.25,-1318.88,247.822,1251.86,-1196.68,137.225
37,0,1103.05,-1046.44,1809.3,1220.3,-1145.39,1806.81,1032.15,-1163.36,1770.82,1141.91,-1237.69,1748.57,1099.99,-1251.34,1593.93,1105.93,-1320.28,1332.18,1128.9,-1087.02,1498.25,1136.01,-1054.67,1392,1185.46,-1321.01,1505.9,963.742,-1169.92,1560.7,863.489,-1215.31,1325.86,892.757,-1230.32,1162.04,847.685,-1177.41,1085.64,870.572,-1062.4,937.58,844.71,-1131.28,949.968,840.541,-1075.59,852.069,1302.28,-1198.42,1573.15,1385.21,-1241.04,1347.64,1352.17,-1282.58,1211.27,,,,1410.28,-1133.78,976.909,1403.48,-1220.17,972.48,1440.88,-1164.62,871.973,985.7,-1106.43,1065.55,1302.11,-1155.97,1061.82,1063.28,-1328.85,1153.05,1141.47,-1339.47,1159.05,958.04,-1147.04,802.602,983.704,-1149.96,518.988,974.613,-1166.65,365.513,987.98,-1177.7,126.355,1020.52,-1275.17,118.817,1018.7,-1095.25,107.162,1320.97,-1199.98,866.754,1279.26,-1214.2,606.771,1288.1,-1236.63,448.145,1269.78,-1247.32,194.366,1222.27,-1318.91,247.786,1251.88,-1196.73,137.201
38,0,1103.23,-1046.43,1809.24,1220.49,-1145.34,1806.81,1032.34,-1163.32,1770.81,1142.06,-1237.65,1748.56,1100.18,-1251.3,1593.94,1106.07,-1320.3,1332.21,1129.08,-1086.98,1498.29,1136.17,-1054.63,1392.01,1185.64,-1320.99,1505.92,963.946,-1169.86,1560.72,863.632,-1215.28,1325.9,892.912,-1230.21,1162.06,847.847,-1177.3,1085.68,870.765,-1062.28,937.615,844.898,-1131.14,950.002,840.721,-1075.43,852.12,1302.46,-1198.38,1573.15,1385.41,-1241.06,1347.67,1352.35,-1282.6,1211.29,,,,1410.43,-1133.83,976.916,1403.58,-1220.21,972.568,1441.09,-1164.64,871.986,985.811,-1106.43,1065.58,1302.25,-1156,1061.81,1063.42,-1328.88,1153.09,1141.59,-1339.5,1159.06,958.121,-1147.05,802.62,983.725,-1149.98,519.009,974.684,-1166.69,365.519,988.121,-1177.62,126.473,1020.5,-1275.2,118.871,1018.68,-1095.22,107.154,1321,-1199.94,866.71,1279.33,-1214.25,606.741,1288.17,-1236.65,448.142,1269.74,-1247.17,194.345,1222.3,-1318.92,247.743,1251.92,-1196.48,137.346
39,0,1103.41,-1046.38,1809.22,1220.68,-1145.27,1806.79,1032.53,-1163.28,1770.78,1142.27,-1237.61,1748.55,1100.37,-1251.29,1593.95,1106.21,-1320.3,1332.23,1129.26,-1086.93,1498.32,1136.34,-1054.59,1392.04,1185.83,-1320.94,1505.9,964.111,-1169.84,1560.76,863.79,-1215.21,1325.93,893.062,-1230.1,1162.09,848.004,-1177.21,1085.72,870.957,-1062.15,937.666,845.049,-1131.05,950.047,840.909,-1075.28,852.168,1302.65,-1198.35,1573.16,1385.59,-1241.04,1347.68,1352.53,-1282.6,1211.29,,,,1410.57,-1133.81,976.916,1403.75,-1220.22,972.581,1441.27,-1164.62,871.984,985.777,-1106.23,1065.75,1302.38,-1156.05,1061.8,1063.57,-1328.91,1153.09,1141.7,-1339.54,1159.07,958.218,-1147.09,802.621,983.738,-1150.02,519.022,974.76,-1166.68,365.496,988.325,-1177.51,126.596,1020.49,-1275.14,118.766,1018.56,-1095.18,107.164,1321.09,-1199.91,866.66,1279.43,-1214.3,606.752,1288.22,-1236.58,448.12,1269.44,-1247.01,194.335,1222.34,-1318.97,247.748,1252.02,-1196.1,137.534
40,0,1103.6,-1046.32,1809.2,1220.87,-1145.23,1806.79,1032.73,-1163.22,1770.76,1142.46,-1237.53,1748.53,1100.54,-1251.26,1593.96,1106.35,-1320.33,1332.25,1129.41,-1086.87,1498.34,1136.48,-1054.51,1392.07,1186.01,-1320.91,1505.9,964.286,-1169.81,1560.78,863.931,-1215.14,1325.97,893.247,-1229.97,1162.1,848.164,-1177.08,1085.75,871.289,-1062.16,937.615,845.253,-1130.91,950.075,841.123,-1075.12,852.238,1302.82,-1198.32,1573.14,1385.75,-1241.04,1347.69,1352.74,-1282.59,1211.29,,,,1410.73,-1133.76,976.906,1404,-1220.18,972.508,1441.42,-1164.59,871.967,986.031,-1106.43,1065.64,1302.53,-1156.07,1061.83,1063.69,-1328.96,1153.12,1141.84,-1339.56,1159.09,958.337,-1147.16,802.635,983.72,-1150.06,519.049,974.884,-1166.63,365.492,988.455,-1177.49,126.697,1020.41,-1275.06,118.681,1018.37,-1095.18,107.201,1321.19,-1200.02,866.651,1279.46,-1214.3,606.75,1288.22,-1236.39,448.085,1269.21,-1246.78,194.207,1222.32,-1319.02,247.741,1252.28,-1195.9,137.563
41,0,1103.8,-1046.27,1809.17,1221.07,-1145.19,1806.75,1032.9,-1163.17,1770.76,1142.66,-1237.48,1748.52,1100.72,-1251.22,1593.95,1106.47,-1320.34,1332.26,1129.57,-1086.78,1498.35,1136.64,-1054.44,1392.09,1186.18,-1320.86,1505.91,964.455,-1169.76,1560.81,864.089,-1215.08,1326,893.399,-1229.87,1162.13,848.335,-1176.99,1085.78,871.506,-1062.03,937.681,845.454,-1130.8,950.123,841.323,-1074.95,852.279,1303,-1198.28,1573.15,1385.97,-1240.99,1347.71,1352.95,-1282.54,1211.28,,,,1410.86,-1133.72,976.895,1404.1,-1220.17,972.543,1441.59,-1164.56,871.959,986.157,-1106.44,1065.64,1302.65,-1156.09,1061.82,1063.79,-1328.98,1153.15,1141.97,-1339.57,1159.1,958.484,-1147.28,802.638,983.742,-1150,519.04,974.977,-1166.49,365.434,988.466,-1177.53,126.729,1020.31,-1275.09,118.619,1018.18,-1095.21,107.224,1321.23,-1200.07,866.643,1279.57,-1214.13,606.786,1288.34,-1235.85,447.924,1269.01,-1246.55,194.147,1222.42,-1318.97,247.722,1252.5,-1195.82,137.575
