,,Daunel:LFHD,,,Daunel:RFHD,,,Daunel:LBHD,,,Daunel:RBHD,,,Daunel:C7,,,Daunel:T10,,,Daunel:CLAV,,,Daunel:STRN,,,Daunel:RBAK,,,Daunel:LSHO,,,Daunel:LUPA,,,Daunel:LELB,,,Daunel:LFRM,,,Daunel:LWRA,,,Daunel:LWRB,,,Daunel:LFIN,,,Daunel:RSHO,,,Daunel:RUPA,,,Daunel:RELB,,,Daunel:RFRM,,,Daunel:RWRA,,,Daunel:RWRB,,,Daunel:RFIN,,,Daunel:LASI,,,Daunel:RASI,,,Daunel:LPSI,,,Daunel:RPSI,,,Daunel:LTHI,,,Daunel:LKNE,,,Daunel:LTIB,,,Daunel:LANK,,,Daunel:LHEE,,,Daunel:LTOE,,,Daunel:RTHI,,,Daunel:RKNE,,,Daunel:RTIB,,,Daunel:RANK,,,Daunel:RHEE,,,Daunel:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
449,0,-846.399,-386.888,1624.69,-986.496,-439.692,1660.21,-918.864,-264.832,1613.52,-1040.35,-322.447,1621.63,-1011.69,-227.014,1447.62,-1052.95,-149.307,1189.07,-980.762,-381.433,1365.5,-985.751,-417.643,1242.94,-1120.5,-187.734,1370.89,-861.594,-251.748,1413.51,-772.958,-137.682,1204.86,-784.778,-95.7782,1044.2,-729.819,-129.386,961.082,-740.476,-226.534,799.67,-715.625,-160.258,823.68,-702.232,-201.781,719.817,-1178.7,-347.173,1439.19,-1281.13,-378.684,1224.37,-1280.25,-369.895,1046.86,,,,-1113.72,-584.493,990.256,-1173.47,-558.088,933.163,-1111.62,-657.603,907.445,-893.102,-334.722,941.39,-1208.62,-324.863,910.783,-1007.2,-121.101,1005.5,-1084.33,-124.821,1013.89,-875.125,-383.232,689.582,-914.25,-491.758,424.603,-925.133,-507.077,270.898,-959.682,-537.052,39.9705,-1017.3,-451.993,26.1033,-967.665,-627.547,22.6047,-1241.06,-268.738,714.937,-1225.7,-232.182,454.891,-1242.95,-116.537,340.986,-1235.73,84.7041,181.869,-1201.53,98.4603,281.482,-1209.76,95.9716,102.191
450,0,-840.318,-399.243,1625.33,-979.73,-453.385,1661.45,-914.218,-277.935,1613.91,-1034.95,-336.882,1622.65,-1007.45,-241.409,1448.59,-1049.87,-163.916,1190.04,-976.14,-396.046,1366.81,-981.247,-432.13,1244.11,-1116.49,-202.81,1372.24,-857.306,-265.81,1414.18,-768.944,-153.264,1204.39,-781.113,-112.757,1043.11,-726.233,-147.712,960.241,-736.558,-248.145,800.813,-712.113,-181.067,823.394,-698.617,-224.362,720.359,-1173.71,-362.508,1441.08,-1277.02,-393.087,1226.46,-1277.11,-381.637,1049.04,,,,-1112.17,-596.364,988.202,-1172.32,-568.867,932.137,-1111.31,-668.39,904.339,-888.07,-348.477,942.189,-1203.68,-342.732,911.803,-1004.54,-135.617,1006.05,-1081.42,-140.206,1013.94,-871.47,-397.451,690.267,-911.526,-503.407,424.786,-923.608,-514.349,270.847,-959.933,-538.141,39.7341,-1017.49,-452.225,26.9986,-969.111,-628.958,22.4834,-1238.13,-291.909,715.144,-1224.99,-261.798,454.156,-1242.43,-145.346,343.075,-1236.32,61.0324,190.553,-1203.26,70.8677,290.846,-1211.03,76.6613,110.897
451,0,-834.363,-411.374,1626.02,-972.961,-467.064,1662.91,-909.807,-290.924,1614.64,-1029.64,-351.3,1623.98,-1003.34,-255.67,1449.65,-1046.65,-178.435,1191.11,-971.641,-410.295,1368.16,-976.886,-446.719,1245.55,-1112.68,-217.598,1373.61,-853.243,-279.601,1415.1,-764.965,-168.598,1204.13,-777.407,-129.709,1042.1,-722.595,-165.895,959.702,-732.673,-269.391,802.27,-708.7,-201.823,823.417,-694.866,-246.996,721.41,-1169.05,-377.522,1442.82,-1273.31,-407.403,1228.43,-1274.09,-393.354,1051.33,,,,-1110.96,-607.988,985.909,-1171.57,-579.568,930.98,-1111.33,-679.005,901.175,-883.191,-361.951,942.56,-1198.87,-360.397,913.178,-1001.75,-150.111,1006.79,-1078.43,-155.363,1014.11,-868.011,-410.199,690.63,-908.776,-513.6,424.785,-922.377,-520.035,270.735,-959.86,-538.95,39.3671,-1017.53,-451.934,27.4842,-968.604,-629.113,21.8259,-1234.92,-314.778,716.035,-1223.33,-291.166,454.333,-1241.3,-174.264,345.463,-1236.45,36.1395,199.081,-1204.14,42.4819,299.116,-1211.9,55.2503,119.086
452,0,-828.555,-423.432,1626.78,-966.201,-480.714,1664.4,-905.49,-303.875,1615.59,-1024.6,-365.768,1625.72,-999.519,-269.618,1450.87,-1043.45,-192.839,1192.18,-967.269,-424.421,1369.64,-972.632,-460.869,1246.95,-1108.95,-232.114,1374.88,-849.289,-293.027,1416.11,-760.919,-183.577,1204.13,-773.427,-146.293,1041.31,-718.904,-184.032,959.445,-728.689,-290.768,804.206,-704.906,-222.569,823.97,-690.988,-269.775,723.001,-1164.67,-392.308,1444.47,-1269.92,-421.55,1230.31,-1271.41,-405.246,1053.39,,,,-1110.02,-619.464,983.531,-1171.2,-590.227,929.722,-1111.55,-689.442,897.971,-878.014,-375.318,943.031,-1194.01,-377.716,914.822,-999.061,-164.442,1007.7,-1075.44,-170.223,1014.51,-864.732,-421.649,690.607,-905.959,-522.576,424.363,-920.863,-524.866,270.382,-959.781,-539.693,39.0543,-1017.54,-452.897,28.0988,-968.674,-629.644,21.4509,-1231.56,-337.174,717.465,-1220.97,-320.294,455.332,-1239.29,-203.548,348.597,-1236.11,10.1351,207.143,-1203.7,13.8128,306.222,-1212.78,31.655,127.061
453,0,-822.884,-435.421,1627.71,-959.692,-494.283,1666.05,-901.301,-316.971,1616.84,-1019.61,-380.055,1627.71,-995.874,-283.358,1452.33,-1040.35,-206.661,1193.63,-963.055,-438.217,1371.28,-968.427,-474.474,1248.42,-1105.36,-246.449,1376.24,-845.495,-306.105,1417.32,-757.002,-198.196,1204.39,-769.211,-162.417,1040.79,-714.797,-201.945,959.511,-724.535,-311.905,806.63,-701.102,-243.205,824.963,-687.019,-292.624,725.075,-1160.55,-406.724,1446.11,-1266.79,-435.391,1232.17,-1268.88,-417.187,1055.55,,,,-1109.34,-630.752,980.964,-1171.01,-600.658,928.393,-1112.04,-699.746,894.666,-873.061,-388.374,943.428,-1189.14,-394.892,916.896,-996.34,-178.758,1008.97,-1072.56,-185.11,1015.08,-861.529,-431.949,690.111,-902.984,-530.28,423.455,-919.132,-529.704,269.619,-959.686,-540.512,38.9984,-1017.36,-454.527,28.86,-969.126,-630.217,21.4094,-1227.93,-359.141,719.301,-1218,-349.327,457.077,-1236.53,-233.38,351.449,-1235.08,-16.5956,214.061,-1201.43,-14.8404,312.183,-1213.75,5.81077,134.554
454,0,-817.383,-447.3,1628.96,-953.35,-507.75,1667.77,-897.223,-329.646,1618.61,-1014.77,-394.163,1629.89,-992.379,-296.898,1453.98,-1037.25,-220.723,1195.07,-958.875,-451.66,1373.07,-964.105,-488.324,1250.35,-1101.95,-260.507,1377.87,-841.92,-318.893,1418.88,-753.245,-212.22,1204.97,-765.052,-178.231,1040.58,-710.881,-219.753,960.114,-720.245,-333.099,809.739,-697.234,-263.801,826.351,-682.878,-315.476,727.872,-1156.53,-420.937,1447.79,-1263.86,-448.851,1234.14,-1266.52,-429.007,1057.94,,,,-1108.95,-641.931,978.35,-1171.48,-611.189,927.121,-1113.02,-709.865,891.349,-868.063,-401.186,943.893,-1184.31,-411.876,919.193,-993.696,-192.772,1010.46,-1069.79,-199.811,1015.97,-858.268,-441.491,689.509,-900.206,-537.126,422.454,-917.363,-534.532,268.789,-959.503,-541.141,38.6755,-1017.58,-455.819,29.5468,-969.039,-630.511,21.0329,-1223.97,-380.739,721.552,-1214.54,-378.232,459.6,-1234.33,-262.44,355.551,-1233.38,-44.3879,220.696,-1197.53,-43.6328,317.259,-1213.89,-21.921,141.378
455,0,-812.137,-458.954,1630.4,-947.333,-521.001,1669.64,-893.304,-342.182,1620.61,-1010.1,-408.021,1632.17,-988.981,-310.258,1455.85,-1034.18,-234.783,1196.74,-954.708,-464.94,1375.04,-959.743,-501.633,1252.28,-1098.5,-274.482,1379.58,-838.67,-331.376,1420.58,-749.743,-225.777,1205.78,-760.825,-193.706,1040.7,-706.661,-237.286,961.059,-716.028,-353.904,813.383,-693.262,-284.239,828.363,-678.605,-338.293,731.339,-1152.64,-434.98,1449.61,-1260.95,-461.895,1236.34,-1264.53,-440.943,1060.4,,,,-1108.89,-652.78,975.526,-1172.21,-621.452,925.845,-1114.49,-719.769,888.005,-863.076,-413.571,944.408,-1179.3,-428.607,921.761,-991.146,-206.609,1012.28,-1067.13,-214.443,1017.29,-855,-450.6,688.929,-897.365,-543.71,421.423,-915.478,-538.774,267.967,-959.285,-541.78,38.3835,-1017.85,-456.192,30.1951,-969.096,-631.074,21.0449,-1219.73,-402.006,724.193,-1210.8,-407.413,462.788,-1231.32,-291.989,359.495,-1231.13,-73.3284,226.381,-1192.7,-72.7604,321.657,-1212.85,-51.615,146.996
456,0,-807.134,-470.464,1632.18,-941.517,-534.009,1671.78,-889.527,-354.526,1622.72,-1005.6,-421.632,1634.55,-985.638,-323.537,1457.89,-1031.21,-248.778,1198.65,-950.523,-477.852,1377.23,-955.216,-514.812,1254.53,-1095.15,-288.293,1381.54,-835.306,-343.548,1422.6,-746.443,-238.922,1206.94,-756.857,-208.693,1040.97,-702.681,-254.421,962.404,-711.683,-374.806,817.818,-689.198,-304.588,830.919,-674.213,-361.066,735.579,-1148.69,-448.943,1451.55,-1257.96,-474.665,1238.66,-1262.51,-452.628,1063.17,,,,-1109.24,-663.523,972.744,-1173.47,-631.446,924.597,-1116.58,-729.38,884.548,-857.797,-425.532,945.063,-1174.11,-445.291,924.433,-988.781,-220.16,1014.39,-1064.72,-228.989,1019.03,-851.773,-459.204,688.586,-894.643,-550.114,420.535,-913.638,-543.128,267.238,-958.98,-542.42,38.0953,-1016.59,-456.121,31.2262,-969.158,-631.04,20.345,-1215.22,-423.275,727.147,-1206.57,-436.525,466.084,-1227.96,-322.142,363.366,-1228.83,-103.485,230.583,-1187.38,-102.512,325.147,-1211.02,-82.4819,150.675
457,0,-802.289,-481.814,1634.22,-935.953,-546.707,1674.11,-885.894,-366.715,1625.01,-1001.25,-435.043,1637.1,-982.416,-336.639,1460.14,-1028.27,-262.682,1200.73,-946.404,-490.796,1379.71,-950.623,-527.709,1256.91,-1091.99,-301.829,1383.88,-831.981,-355.564,1424.82,-743.32,-251.535,1208.49,-753.184,-223.193,1041.78,-698.775,-270.958,964.22,-707.495,-395.299,822.937,-685.154,-324.754,834.171,-669.766,-383.585,740.574,-1144.8,-462.798,1453.62,-1254.91,-487.23,1241.11,-1260.4,-464.147,1066.21,,,,-1110.07,-674.034,969.734,-1174.86,-640.94,923.198,-1119.35,-738.814,881.09,-852.44,-436.873,945.957,-1168.98,-461.884,927.357,-986.627,-233.009,1016.99,-1062.48,-243.57,1021.15,-848.347,-467.651,688.826,-892.134,-555.823,419.733,-912.042,-547.159,266.69,-958.732,-542.973,37.9692,-1015.28,-456.353,31.9807,-969.278,-631.487,20.2788,-1210.36,-444.503,730.318,-1201.89,-465.501,469.906,-1223.96,-352.522,367.004,-1226.23,-134.8,233.17,-1181.99,-132.842,327.362,-1208.39,-115.3,153.635
458,0,-797.619,-493.032,1636.56,-930.554,-559.239,1676.72,-882.384,-378.719,1627.54,-997.008,-448.21,1639.81,-979.268,-349.492,1462.65,-1025.47,-276.516,1203.02,-942.127,-503.388,1382.37,-945.93,-540.413,1259.62,-1088.85,-315.45,1386.35,-828.671,-367.257,1427.33,-740.427,-263.816,1210.29,-749.743,-237.324,1042.72,-695.143,-286.955,966.442,-703.27,-415.462,828.812,-681.175,-344.427,837.935,-665.272,-405.885,746.314,-1140.84,-476.633,1456,-1251.7,-499.681,1243.71,-1258.47,-475.46,1069.44,,,,-1111.31,-684.33,966.909,-1176.74,-650.288,922.218,-1122.8,-747.893,877.638,-847.026,-447.842,947.278,-1163.55,-478.479,930.419,-984.591,-246.303,1019.57,-1060.33,-258.119,1023.46,-845.026,-475.642,689.361,-889.696,-560.73,419.206,-910.485,-550.468,266.243,-958.384,-543.397,37.9611,-1014.93,-456.81,32.4059,-969.155,-631.576,20.2184,-1205.23,-465.937,733.726,-1196.63,-494.21,474.15,-1219.36,-383.187,370.374,-1223.14,-166.706,234.217,-1177.22,-163.785,327.937,-1205.08,-148.744,155.056
459,0,-793.077,-504.075,1639.14,-925.23,-571.587,1679.46,-878.987,-390.591,1630.22,-992.899,-461.28,1642.71,-976.163,-362.27,1465.28,-1022.79,-290.255,1205.47,-937.866,-515.793,1385.21,-941.116,-553.087,1262.52,-1085.7,-329.18,1388.8,-825.511,-378.743,1430.04,-737.603,-275.754,1212.41,-746.383,-251.093,1043.98,-691.42,-302.635,968.913,-698.856,-435.371,835.348,-677.166,-363.69,842.194,-660.76,-427.759,752.606,-1136.86,-490.468,1458.54,-1248.33,-512.102,1246.54,-1256.22,-486.337,1072.99,,,,-1112.99,-694.465,964.069,-1178.87,-659.071,921.342,-1126.82,-756.595,874.281,-841.742,-458.334,949.072,-1157.71,-495.064,933.549,-982.701,-259.678,1022.23,-1058.48,-272.564,1025.99,-841.7,-483.337,690.135,-887.385,-565.138,418.768,-909.041,-553.076,265.942,-957.983,-543.735,38.0228,-1014.2,-457.072,33.1907,-969.059,-631.899,20.3208,-1199.79,-487.655,737.57,-1190.53,-522.86,478.767,-1214.05,-414.019,373.482,-1218.77,-199.729,233.599,-1173.63,-195.003,326.829,-1201.03,-183.046,155.253
460,0,-788.628,-514.952,1641.87,-920.025,-583.85,1682.41,-875.667,-402.458,1633.07,-988.832,-474.158,1645.74,-973.127,-374.889,1468.04,-1020.27,-303.772,1208.12,-933.553,-528.192,1388.19,-936.191,-565.549,1265.67,-1082.74,-342.516,1391.64,-822.528,-389.985,1432.98,-734.955,-287.351,1214.79,-743.092,-264.49,1045.49,-687.805,-317.95,971.763,-694.355,-454.653,842.189,-673.406,-382.723,846.852,-656.187,-449.311,759.516,-1132.73,-504.277,1461.27,-1244.78,-524.492,1249.54,-1253.65,-496.872,1076.8,,,,-1115.15,-704.498,961.442,-1181.34,-667.547,920.66,-1131.61,-765.08,871.083,-836.426,-468.634,951.101,-1151.64,-511.673,936.795,-981.137,-272.874,1024.95,-1056.82,-286.956,1028.63,-838.439,-490.846,691.014,-885.397,-568.638,418.583,-907.599,-555.312,265.88,-957.686,-544.107,38.1306,-1013.61,-457.384,34.3404,-969.033,-632.11,20.2846,-1194.01,-509.296,741.704,-1183.61,-551.048,483.839,-1207.83,-445.568,375.399,-1214.17,-233.069,232.267,-1170.66,-226.225,324.367,-1196.07,-218.246,153.872
461,0,-784.308,-525.834,1644.69,-914.917,-595.948,1685.41,-872.44,-414.101,1636.07,-984.874,-486.999,1648.84,-970.189,-387.364,1470.82,-1017.81,-317.189,1210.73,-929.186,-540.449,1391.3,-931.222,-577.979,1268.9,-1079.67,-356.05,1394.39,-819.428,-401.135,1435.95,-732.333,-298.613,1217.39,-739.882,-277.496,1047.23,-684.079,-332.826,974.918,-689.89,-473.403,849.429,-669.437,-401.255,852.072,-651.661,-470.36,766.912,-1128.55,-518.042,1464.1,-1241.21,-536.883,1252.68,-1250.86,-507.057,1080.75,,,,-1117.81,-714.34,958.905,-1184.38,-675.76,920.197,-1136.97,-773.089,867.878,-831.19,-478.629,953.135,-1145.28,-528.541,940.353,-979.667,-285.966,1027.81,-1055.17,-301.189,1031.26,-835.391,-497.762,692.027,-883.523,-571.988,418.317,-906.398,-557.154,265.972,-957.297,-544.408,38.3986,-1013.77,-458.103,34.9977,-968.993,-632.283,20.3204,-1188.06,-531.05,746.125,-1175.98,-579.037,489.116,-1200.99,-475.767,378.045,-1208.92,-267.025,229.547,-1167.98,-257.336,321.119,-1190.69,-254.625,151.804
462,0,-779.997,-536.538,1647.62,-909.857,-607.904,1688.35,-869.219,-425.691,1639.07,-980.919,-499.654,1651.92,-967.251,-399.784,1473.63,-1015.39,-330.501,1213.38,-924.739,-552.617,1394.51,-926.164,-590.238,1272.16,-1076.61,-369.698,1397.06,-816.492,-412.06,1439.06,-729.814,-309.672,1220.1,-736.635,-290.216,1049.26,-680.447,-347.369,978.283,-685.44,-491.697,857.033,-665.432,-419.296,857.475,-647.105,-490.897,774.56,-1124.25,-531.842,1466.93,-1237.63,-549.308,1255.89,-1247.68,-517.071,1084.82,,,,-1120.83,-724.047,956.363,-1187.36,-683.466,919.591,-1142.89,-780.813,864.83,-826.173,-488.583,955.125,-1138.01,-545.7,944.413,-978.218,-298.944,1030.66,-1053.65,-315.449,1033.97,-832.669,-504.123,692.737,-881.891,-574.347,418.461,-905.364,-558.563,266.069,-957.023,-544.746,38.7152,-1013.45,-458.345,35.8807,-968.948,-632.51,20.4285,-1181.42,-553.015,750.83,-1167.68,-606.446,494.719,-1193.32,-505.569,380.394,-1203.17,-301.073,225.917,-1164.53,-288.292,316.89,-1184.4,-291.572,148.424
463,0,-775.77,-547.123,1650.61,-904.828,-619.769,1691.33,-866.18,-437.146,1642.08,-977.035,-512.263,1654.92,-964.301,-412.137,1476.41,-1012.96,-343.756,1216.07,-920.229,-564.744,1397.59,-921.04,-602.333,1275.35,-1073.49,-383.499,1399.56,-813.557,-422.912,1442.16,-727.231,-320.665,1222.88,-733.241,-302.67,1051.32,-676.641,-361.65,981.881,-680.914,-509.569,864.933,-661.4,-437.027,863.091,-642.577,-511.011,782.584,-1119.94,-545.684,1469.78,-1234.03,-561.792,1259.12,-1244.67,-527.103,1088.76,,,,-1124.18,-733.544,953.888,-1190.6,-691.112,919.423,-1149.2,-788.112,861.831,-821.233,-498.336,956.86,-1132.22,-561.709,947.898,-976.861,-311.774,1033.53,-1052.11,-329.626,1036.7,-830.067,-510.3,693.599,-880.434,-576.614,418.515,-904.33,-559.95,266.272,-956.69,-545.056,39.0999,-1013,-458.482,36.8168,-968.923,-632.721,20.4954,-1174.51,-574.646,755.655,-1158.45,-633.173,500.596,-1184.9,-535.589,382.01,-1196.57,-336.222,221.062,-1160.49,-318.949,311.9,-1177.41,-329.377,144.139
464,0,-771.547,-557.412,1653.55,-899.881,-631.535,1694.21,-863.031,-448.502,1644.96,-973.175,-524.76,1657.75,-961.365,-424.415,1479.12,-1010.51,-356.895,1218.67,-915.637,-576.702,1400.53,-915.829,-614.403,1278.46,-1070.45,-397.112,1402.13,-810.581,-433.786,1445.21,-724.571,-331.304,1225.75,-729.634,-314.838,1053.53,-672.733,-375.73,985.618,-676.369,-526.943,872.983,-657.282,-454.442,868.94,-638.055,-530.651,790.765,-1115.53,-559.467,1472.53,-1230.42,-574.292,1262.28,-1241.43,-537.164,1092.84,,,,-1127.73,-742.846,951.446,-1193.99,-698.436,919.155,-1155.81,-795.133,858.923,-816.428,-507.834,958.49,-1125.37,-578.261,951.996,-975.534,-324.511,1036.36,-1050.52,-343.795,1039.25,-827.745,-516.307,694.601,-879.036,-578.726,418.683,-903.45,-561.493,266.616,-956.509,-545.305,39.3604,-1012.69,-459.035,37.8499,-968.926,-633.092,20.5906,-1167.01,-596.167,760.379,-1148.7,-658.893,506.451,-1175.7,-564.954,383.208,-1189.46,-371.711,215.106,-1155.91,-349.981,305.636,-1169.8,-368.152,139.244
465,0,-767.357,-567.87,1656.38,-894.949,-643.151,1696.98,-859.897,-459.832,1647.68,-969.266,-537.147,1660.42,-958.46,-436.716,1481.71,-1008.03,-369.93,1221.17,-910.973,-588.574,1403.41,-910.521,-626.259,1281.31,-1067.37,-410.631,1404.59,-807.634,-444.303,1448.32,-721.846,-341.92,1228.64,-725.843,-326.729,1055.69,-668.703,-389.421,989.473,-671.617,-543.856,881.126,-652.979,-471.431,874.962,-633.475,-549.897,799.111,-1111.11,-573.262,1475.05,-1226.83,-586.785,1265.28,-1238.51,-547.348,1096.73,,,,-1131.41,-751.924,948.928,-1197.56,-705.629,919.032,-1162.55,-801.925,856.252,-811.727,-517.015,959.953,-1118.84,-594.45,955.779,-974.189,-337.183,1039.05,-1048.91,-357.919,1041.75,-825.796,-522.046,695.323,-877.769,-581.003,418.92,-902.739,-563.02,266.974,-956.349,-545.796,39.8654,-1012.51,-459.648,38.897,-968.902,-633.476,20.7027,-1159.54,-617.278,765.559,-1138.3,-683.691,512.129,-1166.1,-594.116,384.146,-1181.86,-407.874,208.222,-1150.57,-380.711,298.618,-1161.49,-407.386,133.654
466,0,-763.124,-578.248,1659.05,-889.931,-654.728,1699.52,-856.745,-471.13,1650.22,-965.315,-549.474,1662.86,-955.518,-448.873,1484.18,-1005.53,-382.895,1223.48,-906.295,-600.491,1406.05,-905.14,-638.122,1284.09,-1064.17,-424.098,1406.88,-804.614,-455.021,1451.15,-718.823,-352.426,1231.5,-721.809,-338.024,1057.79,-664.591,-402.782,993.16,-666.924,-560.418,889.416,-648.554,-487.934,881.043,-628.868,-568.672,807.569,-1106.57,-587.027,1477.41,-1223.25,-599.267,1268.16,-1235.68,-557.752,1100.66,,,,-1135.2,-760.739,946.447,-1201.17,-712.71,919.026,-1169.4,-808.405,853.575,-806.963,-526.174,961.467,-1112.25,-610.658,959.473,-972.884,-349.752,1041.66,-1047.31,-372.046,1044.08,-823.458,-527.706,696.544,-876.597,-583.403,419.207,-901.969,-564.479,267.442,-956.277,-546.343,40.418,-1012.41,-460.379,39.977,-968.949,-633.933,20.8287,-1151.89,-637.876,770.594,-1127.46,-707.753,517.549,-1156.07,-622.701,385.003,-1173.64,-444.429,200.745,-1144.69,-411.979,290.151,-1152.67,-447.906,127.243
467,0,-758.873,-588.283,1661.57,-884.917,-666.227,1701.94,-853.566,-482.34,1652.55,-961.326,-561.783,1665.12,-952.612,-461.028,1486.48,-1003.09,-395.756,1225.73,-901.415,-612.275,1408.43,-899.594,-649.844,1286.54,-1060.97,-437.559,1408.91,-801.694,-465.595,1453.87,-715.739,-362.687,1234.27,-717.661,-349.283,1059.95,-660.026,-416.111,996.955,-662.328,-576.496,897.561,-643.986,-504.172,887.264,-624.166,-586.97,816.006,-1101.97,-600.72,1479.44,-1219.6,-611.648,1270.86,-1232.97,-568.251,1104.38,,,,-1139.08,-769.355,943.951,-1204.94,-719.875,919.087,-1176.16,-814.707,851.105,-802.515,-534.685,962.647,-1105.32,-626.631,962.993,-971.755,-362.297,1044.09,-1045.79,-386.193,1046.24,-821.011,-532.988,697.508,-875.429,-585.807,419.603,-901.301,-566.108,268.046,-956.282,-546.865,41.1796,-1012.65,-460.936,41.1395,-969.01,-634.387,21.0439,-1143.65,-657.677,775.421,-1116.08,-730.409,522.47,-1145.43,-650.927,384.989,-1165.07,-481.601,192.638,-1138.63,-444.31,280.151,-1142.88,-488.339,120.408
468,0,-754.576,-598.618,1663.74,-879.8,-677.687,1704.15,-850.417,-493.486,1654.64,-957.257,-574.079,1667.17,-949.623,-473.222,1488.61,-1000.7,-408.658,1227.69,-896.581,-624.03,1410.58,-893.982,-661.428,1288.79,-1057.74,-450.976,1410.82,-798.657,-476.044,1456.34,-712.438,-372.914,1236.82,-713.407,-360.411,1061.99,-655.715,-428.974,1000.7,-657.673,-592.077,905.644,-639.577,-520.281,893.348,-619.427,-604.869,824.467,-1097.28,-614.506,1481.29,-1215.93,-623.984,1273.28,-1230.3,-578.914,1107.95,,,,-1142.86,-777.749,941.512,-1208.65,-726.896,919.18,-1182.8,-820.805,848.741,-798.208,-543.245,963.878,-1098.57,-642.27,966.229,-970.814,-374.79,1046.45,-1044.27,-400.292,1048.14,-818.831,-538.881,698.266,-874.405,-588.208,419.995,-900.808,-567.686,268.576,-956.53,-547.374,41.9025,-1013.2,-461.738,42.4595,-969.152,-634.868,21.3663,-1135.54,-677.121,779.596,-1104.16,-751.748,526.887,-1134.41,-678.484,384.889,-1155.95,-519.205,184.012,-1132.33,-477.335,269.036,-1132.38,-529.825,113.242
469,0,-750.261,-608.49,1665.74,-874.608,-689.088,1706.04,-847.199,-504.698,1656.46,-953.196,-586.429,1668.97,-946.671,-485.409,1490.55,-998.383,-421.455,1229.63,-891.642,-635.582,1412.48,-888.219,-672.854,1290.69,-1054.47,-464.452,1412.51,-795.716,-486.468,1458.55,-709.114,-382.945,1239.3,-708.997,-371.391,1063.84,-650.971,-441.808,1004.28,-653.017,-607.304,913.632,-634.754,-535.641,899.455,-614.598,-622.305,832.791,-1092.5,-628.284,1482.72,-1212.33,-636.392,1275.59,-1227.82,-589.781,1111.24,,,,-1146.6,-785.904,939.069,-1212.33,-733.974,919.39,-1189.2,-826.776,846.516,-793.925,-551.473,964.906,-1091.74,-657.958,969.142,-970.012,-387.296,1048.53,-1042.87,-414.416,1049.9,-816.966,-544.22,699.613,-873.345,-590.675,420.394,-900.411,-569.232,269.198,-956.944,-547.956,42.7112,-1014.01,-462.737,43.7987,-969.255,-635.438,21.7658,-1127.18,-695.981,783.364,-1092.14,-771.562,530.564,-1123.07,-705.192,384.396,-1145.9,-557.703,175.051,-1125.46,-511.843,256.642,-1121.21,-571.356,105.539
470,0,-745.914,-618.508,1667.45,-869.374,-700.507,1707.7,-844.034,-515.862,1658.05,-949.133,-598.793,1670.54,-943.623,-497.588,1492.22,-996.072,-434.26,1231.24,-886.63,-647.115,1414.1,-882.425,-683.983,1292.19,-1051.13,-477.851,1413.99,-792.655,-496.796,1460.6,-705.69,-392.925,1241.5,-704.486,-382.161,1065.52,-646.484,-454.284,1007.72,-648.243,-622.152,921.349,-629.876,-551.045,905.343,-609.653,-639.234,840.911,-1087.61,-642.161,1483.93,-1208.71,-648.797,1277.66,-1225.5,-600.758,1114.43,,,,-1150.22,-793.996,936.745,-1215.94,-741.186,919.655,-1195.43,-832.649,844.426,-789.685,-560.03,965.883,-1084.79,-673.48,971.706,-969.338,-399.828,1050.36,-1041.53,-428.684,1051.51,-814.884,-549.955,700.43,-872.353,-593.213,420.84,-900.139,-570.934,269.872,-957.616,-548.526,43.628,-1014.96,-463.966,45.466,-969.667,-636.082,22.0748,-1118.83,-714.446,786.666,-1080.06,-789.992,533.624,-1111.6,-731.04,383.816,-1135.69,-596.666,165.818,-1118.14,-545.905,244.417,-1109.17,-613.006,97.7177
