,,Daunel:LFHD,,,Daunel:RFHD,,,Daunel:LBHD,,,Daunel:RBHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,,Daunel:LFHD,,
Frame,Sub Frame, X, Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
372,0,-855.268,456.67,1672.32,-1004.96,475.279,1701.1,-860.465,598.571,1668.57,-994.62,605.981,1670.27,-921.065,691.75,1503.97,-914.79,788.287,1247.35,-952.058,539.273,1414.62,-959.675,513.946,1290.02,-992.88,772.163,1425.07,-794.102,608.29,1477.73,-641.952,649.984,1274.45,-615.366,661.018,1108.11,-572.98,588.695,1044.05,-605.63,460.748,908.967,-560.56,519.918,921.017,-553.241,449.933,834.67,-1118.22,653.066,1480.04,-1227.43,739.04,1290.8,-1223.47,812.91,1142.85,,,,-1286.77,672.217,917.995,-1303.9,757.122,925.53,-1344.32,699.011,827.415,-794.242,593.224,970.147,-1107.87,643.508,971.967,-872.037,816.545,1069.66,-948.902,828.272,1068.37,-797.827,646.949,706.94,-854.046,663.274,423.977,-864.959,691.109,271.752,-901.305,726.746,42.8583,-913.799,828.268,36.5391,-950.858,652.738,25.1431,-1151.93,630.313,784.038,-1146.21,555.445,524.843,-1129.87,631.585,377.261,-1063.08,766.94,167.911,-1021.1,797.564,246.966,-1049.01,731.94,104.196
373,0,-858.66,446.418,1672.61,-1008.47,464.029,1701.09,-864.803,588.294,1668.69,-999.035,594.763,1670.2,-925.62,681.237,1504.3,-919.39,777.641,1247.42,-955.537,528.236,1414.82,-962.541,503.008,1290.17,-997.416,760.831,1425.03,-798.217,598.255,1478.46,-645.717,640.251,1275.44,-618.721,650.419,1108.76,-576.272,577.345,1045.54,-608.592,446.518,912.935,-563.893,506.404,923.649,-556.656,435.103,838.437,-1122.32,641.136,1479.71,-1231.41,727.712,1290.8,-1227.16,802.782,1143.58,,,,-1289.43,664.448,917.075,-1306.82,749.221,925.5,-1346.54,692.128,826.372,-797.196,584.397,969.768,-1111.46,629.803,973.359,-877.524,806.439,1069.84,-954.441,817.124,1068.12,-799.636,641.6,707.128,-854.368,662.091,423.853,-865.066,690.443,271.772,-901.263,726.71,42.8731,-913.908,828.038,36.6019,-950.9,652.701,24.9896,-1155.88,612.989,786.026,-1148.19,535.016,527.209,-1135.21,605.672,376.07,-1074.06,730.543,158.492,-1030.75,765.846,235.091,-1060.28,692.229,96.7686
374,0,-862.032,436.204,1672.58,-1012.02,452.781,1700.82,-869.22,578.026,1668.5,-1003.48,583.574,1669.82,-930.169,670.661,1504.32,-924.057,766.978,1247.26,-958.977,517.173,1414.6,-965.418,492.036,1289.96,-1001.95,749.536,1424.78,-802.287,588.16,1478.87,-649.417,630.495,1276.15,-622.047,639.823,1109.13,-579.369,565.775,1046.69,-611.692,433.152,916.219,-567.468,493.009,925.887,-560.274,420.433,841.858,-1126.42,629.181,1479.07,-1235.31,716.363,1290.51,-1230.77,792.526,1144,,,,-1292.06,656.412,915.892,-1309.51,740.998,925.05,-1348.76,685.045,825.126,-799.727,575.156,969.248,-1115.03,616.213,974.169,-883.052,796.171,1069.69,-959.893,805.879,1067.56,-801.577,635.792,706.986,-854.728,660.444,423.77,-865.209,689.503,271.674,-901.25,726.535,42.7762,-913.741,827.896,36.7688,-950.708,652.805,24.8459,-1159.63,596.195,787.329,-1150.08,515.616,529.12,-1140.55,580.042,374.623,-1085.04,693.514,149.247,-1040.5,733.645,223.32,-1071.58,651.946,89.6306
375,0,-865.43,425.903,1672.27,-1015.58,441.467,1700.2,-873.593,567.694,1668.05,-1007.86,572.301,1669.04,-934.653,659.834,1503.94,-928.751,756.2,1246.76,-962.459,506.074,1414.03,-968.308,480.94,1289.43,-1006.46,738.105,1424.11,-806.32,577.911,1478.9,-653.086,620.508,1276.52,-625.11,629.251,1109.14,-582.651,554.15,1047.63,-615.136,419.135,919.533,-571.115,479.702,927.754,-564.088,405.829,844.844,-1130.51,617.122,1478.07,-1239.12,704.997,1289.75,-1234.11,782.214,1143.86,,,,-1294.69,647.9,914.557,-1312.23,732.701,924.344,-1350.97,677.679,823.599,-802.418,565.842,968.476,-1118.58,602.676,974.32,-888.602,785.796,1069.2,-965.438,794.497,1066.74,-803.374,629.76,706.741,-855.239,658.514,423.581,-865.467,688.073,271.646,-901.432,726.539,42.6958,-913.727,827.831,37.1336,-950.728,652.571,24.9574,-1163.07,579.811,787.929,-1151.75,496.827,530.531,-1145.76,554.55,372.979,-1096.04,655.555,140.166,-1050.41,701.158,211.459,-1082.68,611.029,83.1134
376,0,-868.862,415.469,1671.63,-1019.22,430.115,1699.23,-877.937,557.247,1667.22,-1012.23,560.916,1667.94,-939.136,648.904,1503.18,-933.483,745.243,1245.94,-965.766,495.145,1412.95,-971.083,469.891,1288.48,-1011.01,726.68,1423.18,-810.289,567.582,1478.59,-656.643,610.463,1276.53,-628.192,618.657,1108.83,-585.918,542.628,1048.15,-618.762,405.883,922.028,-574.902,466.506,929.183,-568.11,391.437,847.43,-1134.59,605.027,1476.74,-1242.85,693.625,1288.68,-1237.41,771.816,1143.4,,,,-1297.34,639.433,912.843,-1314.8,724.099,923.26,-1353.17,670.043,821.708,-804.971,556.437,967.435,-1122.07,589.129,973.929,-894.195,775.299,1068.51,-970.958,783.049,1065.62,-805.178,623.758,706.371,-855.804,656.19,423.394,-865.838,686.787,271.442,-901.522,726.345,42.6478,-913.889,827.491,37.4065,-950.695,652.565,24.7537,-1166.22,563.926,787.941,-1153.08,478.708,531.42,-1150.71,529.342,371.071,-1106.75,617.206,131.827,-1060.27,668.084,199.597,-1093.55,569.643,77.0691
377,0,-872.338,404.987,1670.78,-1022.85,418.737,1698,-882.216,546.573,1666.17,-1016.54,549.519,1666.51,-943.619,637.878,1502.2,-938.248,734.175,1244.84,-969.16,483.897,1411.78,-973.889,458.742,1287.21,-1015.56,715.187,1422.01,-814.289,557.266,1477.9,-660.215,600.291,1276.17,-631.3,608.079,1108.24,-589.193,531.178,1048.32,-622.588,392.554,924.347,-578.783,453.394,930.314,-572.326,377.264,849.58,-1138.73,592.894,1475.14,-1246.52,682.189,1287.29,-1240.65,761.349,1142.56,,,,-1299.92,630.587,910.959,-1317.59,715.345,921.904,-1355.45,662.158,819.719,-807.397,547.044,966.318,-1125.51,575.492,973.047,-899.742,764.617,1067.55,-976.5,771.496,1064.38,-807.314,617.729,705.895,-856.615,653.685,423.137,-866.298,685.166,271.26,-901.689,726.18,42.6242,-914.14,827.465,37.9191,-950.796,652.577,24.6903,-1169.08,548.606,787.259,-1154.27,461.5,531.76,-1155.28,504.108,368.771,-1117.32,578.214,124.185,-1070.4,634.07,187.866,-1104.18,527.574,71.9893
378,0,-875.782,394.359,1669.65,-1026.46,407.202,1696.48,-886.508,535.895,1664.84,-1021,538.023,1664.92,-948.052,626.605,1500.8,-942.99,723.009,1243.56,-972.557,472.593,1410.25,-976.75,447.509,1285.67,-1020.18,703.622,1420.53,-818.236,546.781,1476.86,-663.67,590.079,1275.55,-634.278,597.526,1107.3,-592.51,519.719,1048.06,-626.37,379.34,926.216,-582.677,440.421,931.06,-576.711,363.133,851.282,-1142.84,580.694,1473.19,-1250.15,670.786,1285.56,-1243.82,750.679,1141.33,,,,-1302.61,622.019,908.427,-1320.17,706.178,920.127,-1357.87,653.942,817.504,-809.849,537.405,964.923,-1128.92,561.725,971.885,-905.225,753.741,1066.39,-981.966,759.803,1062.96,-808.976,611.587,705.232,-857.449,650.838,422.813,-866.831,683.466,271.101,-901.892,726.01,42.6205,-914.352,827.241,38.364,-950.917,652.466,24.5587,-1171.68,533.885,785.956,-1155.13,445.204,531.446,-1159.89,478.897,366.479,-1127.55,539,116.953,-1081.15,599.839,176.915,-1114.62,485.252,67.8812
379,0,-879.265,383.59,1668.22,-1030.06,395.645,1694.71,-890.831,525.108,1663.27,-1025.34,526.412,1663.03,-952.544,615.48,1499.39,-947.658,711.696,1242.01,-975.947,461.203,1408.56,-979.609,436.084,1283.87,-1024.79,692.013,1418.8,-822.14,536.18,1475.48,-667.106,579.89,1274.56,-637.193,586.989,1105.99,-596.015,508.467,1047.47,-630.509,366.369,927.649,-586.737,427.599,931.448,-581.214,349.29,852.559,-1147,568.457,1471.03,-1253.78,659.289,1283.46,-1247.05,739.906,1139.77,,,,-1305.33,612.401,906.056,-1322.83,696.845,918.179,-1360.22,645.196,815.003,-812.276,527.631,963.423,-1132.03,548.31,970.049,-910.454,742.637,1065.03,-987.275,748.039,1061.34,-810.701,605.095,704.451,-858.379,647.646,422.381,-867.422,681.498,270.938,-902.134,725.786,42.6756,-914.738,826.746,38.7372,-951.07,652.403,24.3784,-1174.12,519.484,784.238,-1155.86,429.387,530.551,-1164.31,453.885,364.156,-1137.34,499.102,110.845,-1091.96,564.449,166.329,-1123.84,442.769,64.8666
380,0,-882.753,372.713,1666.56,-1033.65,383.867,1692.77,-895.178,514.207,1661.43,-1029.62,514.709,1660.94,-956.965,604.093,1497.72,-952.211,700.253,1240.3,-979.349,449.697,1406.64,-982.54,424.536,1281.93,-1029.42,680.284,1416.82,-826.058,525.477,1473.82,-670.634,569.729,1273.24,-640.35,576.383,1104.45,-599.448,497.192,1046.46,-634.671,353.727,928.521,-590.965,415.046,931.403,-585.844,335.733,853.374,-1151.15,556.103,1468.58,-1257.34,647.736,1281.15,-1250.26,728.852,1137.83,,,,-1307.89,602.785,903.31,-1325.5,687.054,915.832,-1362.49,636.109,812.227,-814.667,517.549,961.683,-1135.1,534.785,968.023,-915.477,731.333,1063.56,-992.347,736.091,1059.68,-812.493,598.359,703.459,-859.463,643.886,421.801,-868.108,679.14,270.547,-902.379,725.545,42.6955,-915.304,826.669,39.5595,-951.388,652.544,24.1802,-1176.26,505.863,781.981,-1156.5,414.358,529.196,-1168.57,429.224,362.236,-1147.43,458.733,106.352,-1102.84,528.627,156.592,-1132.78,400.383,63.3846
381,0,-886.248,361.836,1664.69,-1037.23,372.042,1690.7,-899.507,503.296,1659.44,-1033.93,502.831,1658.69,-961.381,592.513,1495.8,-956.653,688.642,1238.4,-982.815,438.105,1404.47,-985.431,413.047,1279.7,-1034,668.526,1414.69,-829.901,514.626,1471.93,-674.258,559.582,1271.62,-643.461,565.89,1102.59,-602.909,485.785,1045.15,-638.892,341.182,928.985,-595.092,402.438,930.852,-590.512,322.337,853.738,-1155.36,543.816,1465.93,-1260.91,636.058,1278.53,-1253.42,717.664,1135.58,,,,-1310.57,592.759,900.324,-1328.21,677.072,913.235,-1365.03,626.594,809.341,-816.974,507.227,959.884,-1138.11,521.307,965.771,-920.293,719.838,1061.97,-997.303,724.076,1057.9,-814.43,591.029,702.414,-860.484,639.712,421.185,-868.882,676.393,270.249,-902.687,725.254,42.7554,-915.828,826.318,40.2988,-951.388,652.111,24.1855,-1178.26,492.608,779.374,-1157.22,400.08,527.435,-1172.3,405.728,360.719,-1157.13,418.638,103.086,-1113.79,493.169,148.194,-1141.18,358.509,63.3174
382,0,-889.652,350.87,1662.61,-1040.78,360.072,1688.45,-903.906,492.199,1657.26,-1038.29,490.923,1656.4,-965.789,580.768,1493.75,-961.081,677.01,1236.35,-986.278,426.416,1402.15,-988.593,401.165,1277.4,-1038.56,656.54,1412.33,-833.784,503.655,1469.8,-677.962,549.405,1269.71,-646.72,555.344,1100.5,-606.661,474.673,1043.55,-643.175,328.964,928.921,-599.393,390.362,930.048,-595.173,309.294,853.665,-1159.48,531.246,1463,-1264.45,624.323,1275.69,-1256.57,706.245,1133.04,,,,-1313.2,582.438,897.141,-1330.71,666.538,910.247,-1367.46,616.716,806.235,-819.328,496.706,958.01,-1141.1,507.758,963.235,-924.963,708.49,1060.37,-1002.06,711.956,1056,-816.524,583.224,701.228,-861.844,634.781,420.341,-869.824,673.311,269.793,-903.028,724.939,42.8368,-916.285,825.876,41.2085,-951.587,651.949,24.0803,-1179.87,479.773,776.211,-1158.09,386.125,525.242,-1176.22,382.896,359.361,-1165.87,379.867,101.145,-1124.26,458.098,141.133,-1148.67,318.003,64.6795
383,0,-893.004,339.908,1660.39,-1044.32,347.997,1686.04,-908.32,481.064,1654.97,-1042.74,478.871,1654,-970.197,568.898,1491.52,-965.345,665.198,1234.22,-989.745,414.638,1399.67,-991.609,389.287,1274.94,-1043.11,644.543,1409.87,-837.693,492.509,1467.56,-681.786,539.152,1267.61,-650.198,544.819,1098.22,-610.337,463.496,1041.7,-647.525,316.927,928.539,-603.629,378.18,928.816,-599.874,296.645,853.171,-1163.7,518.826,1460.05,-1268,612.416,1272.67,-1259.66,694.637,1130.29,,,,-1315.82,571.648,893.857,-1333.36,655.865,907.228,-1369.9,606.329,803.041,-821.635,486.131,956.031,-1144.1,494.024,960.63,-929.446,696.881,1058.58,-1006.62,699.778,1053.97,-818.61,574.987,699.883,-863.602,629.217,419.351,-870.855,669.815,269.172,-903.423,724.52,43.0087,-916.851,825.305,42.2765,-951.825,651.772,24.0174,-1181.61,467.377,772.821,-1159.27,372.342,522.655,-1179.88,360.758,358.323,-1173.86,342.249,100.603,-1134,424.002,135.627,-1155.15,279.264,67.1744
384,0,-896.435,328.776,1658.07,-1047.88,335.827,1683.52,-912.773,469.857,1652.52,-1047.17,466.706,1651.36,-974.577,556.854,1489.16,-969.587,653.363,1231.99,-993.256,402.732,1397.02,-994.678,377.395,1272.3,-1047.66,632.492,1407.33,-841.602,481.169,1465.24,-685.792,528.818,1265.37,-653.91,534.329,1095.78,-614.282,452.549,1039.68,-651.822,305.126,927.789,-607.979,366.484,927.382,-604.555,284.304,852.406,-1167.9,506.175,1457.01,-1271.58,600.256,1269.52,-1262.72,682.762,1127.32,,,,-1318.43,560.54,890.41,-1335.94,644.722,904.025,-1372.32,595.491,799.631,-823.994,475.581,953.997,-1147.12,480.124,957.766,-933.755,685.095,1056.55,-1011.02,687.448,1051.72,-820.627,566.125,698.328,-865.227,623.039,418.158,-872.076,665.851,268.593,-904.038,724.068,43.3203,-917.512,824.554,43.5766,-952.164,651.618,24.0018,-1183.1,455.161,769.025,-1160.65,358.889,520.092,-1183.36,339.437,357.535,-1180.61,306.832,101.172,-1142.82,391.416,131.497,-1160.67,242.841,70.7459
385,0,-899.968,317.526,1655.67,-1051.51,323.547,1680.91,-917.207,458.485,1650.02,-1051.53,454.429,1648.62,-978.967,544.778,1486.7,-973.811,641.589,1229.71,-996.738,390.779,1394.33,-997.776,365.411,1269.6,-1052.24,620.368,1404.7,-845.542,469.788,1462.89,-689.919,518.409,1263.11,-657.928,523.876,1093.37,-618.371,441.807,1037.57,-656.227,293.887,926.555,-612.505,355.155,925.708,-609.323,272.435,851.297,-1172.07,493.393,1453.83,-1275.13,587.976,1266.22,-1265.9,670.57,1124.16,,,,-1321.04,548.9,886.941,-1338.56,633.213,900.701,-1374.59,584.258,795.994,-826.434,464.982,951.789,-1150.15,466.108,954.659,-937.954,673.182,1054.41,-1015.28,674.941,1049.31,-822.669,556.858,696.636,-866.839,616.529,416.867,-873.347,661.552,267.921,-904.645,723.608,43.6533,-918.274,823.899,45.1884,-952.607,651.409,24.0735,-1184.77,443.004,765.022,-1162.57,345.417,517.653,-1186.93,318.507,357.103,-1186.24,273.612,102.53,-1150.61,360.26,128.278,-1164.85,208.301,75.1614
386,0,-903.525,306.161,1653.36,-1055.19,311.253,1678.2,-921.726,447.018,1647.46,-1055.97,442.052,1645.78,-983.409,532.69,1484.18,-977.985,629.762,1227.34,-1000.4,378.56,1391.71,-1000.86,353.199,1266.94,-1056.76,608.075,1402,-849.545,458.327,1460.61,-694.124,507.839,1260.82,-662.023,513.434,1090.88,-622.628,431.385,1035.35,-660.543,282.79,925.156,-616.829,343.959,923.807,-613.933,261.004,849.801,-1176.22,480.568,1450.61,-1278.69,575.454,1262.86,-1269.08,658.177,1121,,,,-1323.64,536.976,883.316,-1341.18,621.257,897.227,-1376.99,572.497,792.409,-828.778,453.893,949.477,-1153.04,452.075,951.406,-942.097,661.083,1052.05,-1019.44,662.408,1046.78,-824.673,547.151,694.703,-868.642,609.61,415.453,-874.815,657.04,267.201,-905.378,723.093,44.0728,-919.369,823.198,47.1737,-953.131,651.214,24.2807,-1186.86,430.616,761.203,-1165,332.181,514.988,-1190.28,298.848,356.616,-1190.72,242.798,104.176,-1156.78,330.559,126.065,-1168.32,176.973,79.0364
387,0,-907.2,294.579,1650.98,-1058.94,298.833,1675.52,-926.25,435.414,1645,-1060.51,429.649,1643.04,-987.913,520.438,1481.72,-982.17,617.755,1224.9,-1003.87,366.406,1388.97,-1003.79,341.013,1264.32,-1061.35,595.641,1399.18,-853.562,446.794,1458.35,-698.427,497.285,1258.61,-666.353,503.19,1088.51,-626.862,420.816,1033.09,-664.83,271.836,923.506,-621.282,333.236,921.789,-618.512,250.046,848.067,-1180.4,467.632,1447.39,-1282.29,562.693,1259.38,-1272.23,645.39,1117.56,,,,-1326.2,524.505,879.665,-1343.57,608.762,893.569,-1379.19,560.207,788.599,-831.076,442.479,947.157,-1155.65,437.964,947.942,-946.155,648.824,1049.56,-1023.51,649.674,1044.15,-826.698,537.149,692.817,-870.542,602.43,414.006,-876.406,652.523,266.657,-906.28,722.645,44.8331,-920.736,822.455,49.4085,-953.712,651.198,24.5667,-1189.65,417.789,757.918,-1167.76,319.152,512.179,-1193.24,280.875,355.776,-1194.07,214.694,105.701,-1161.71,303.212,124.26,-1170.66,148.168,82.8616
388,0,-910.909,282.919,1648.59,-1062.69,286.229,1672.82,-930.753,423.517,1642.54,-1065.13,417.066,1640.43,-992.431,508.278,1479.16,-986.363,605.641,1222.41,-1007.27,354.157,1386.33,-1006.77,328.664,1261.61,-1066,583.132,1396.35,-857.575,435.182,1456.12,-702.733,486.618,1256.44,-670.795,493.028,1086.26,-631.352,410.702,1030.76,-669.176,261.137,921.584,-625.899,322.978,919.604,-622.963,239.553,846.031,-1184.64,454.592,1444.19,-1286.02,549.611,1255.81,-1275.52,632.334,1114.06,,,,-1328.75,511.57,875.958,-1346.23,595.956,889.847,-1381.44,547.467,784.667,-833.436,430.869,944.806,-1157.94,424.028,944.645,-950.121,636.439,1046.97,-1027.46,636.808,1041.43,-828.962,526.836,690.796,-872.65,594.965,412.654,-878.189,647.745,266.184,-907.256,721.996,45.8383,-922.245,821.69,52.0298,-954.303,650.83,24.7567,-1192.84,404.094,755.119,-1170.48,306.111,509.494,-1196,264.576,354.601,-1196.3,189.836,106.652,-1165.51,277.986,122.913,-1172.43,122.903,85.863
389,0,-914.58,271.127,1646.24,-1066.48,273.467,1670.21,-935.305,411.719,1640.17,-1069.63,404.306,1637.81,-996.979,495.93,1476.79,-990.47,593.273,1219.96,-1010.82,341.708,1383.83,-1009.67,316.232,1258.99,-1070.6,570.53,1393.59,-861.578,423.476,1454.08,-707.198,476.014,1254.32,-675.498,482.873,1084.05,-635.732,400.472,1028.43,-673.56,250.957,919.4,-630.289,312.769,917.239,-627.464,229.496,843.766,-1188.88,441.402,1441.03,-1289.72,536.301,1252.17,-1278.9,618.999,1110.47,,,,-1331.14,498.203,872.149,-1348.66,582.359,885.858,-1383.55,534.136,780.754,-835.667,419.004,942.552,-1160.08,410.057,941.814,-953.989,623.92,1044.39,-1031.31,623.746,1038.7,-831.247,516.4,688.928,-874.844,587.042,411.327,-880.056,642.714,265.855,-908.147,721.166,47.0084,-923.732,820.644,55.0116,-954.873,650.364,25.0311,-1195.79,389.156,753.161,-1172.75,292.815,507.22,-1198.27,249.302,353.03,-1197.62,168.164,107.438,-1167.39,255.73,121.311,-1173.68,101.106,87.8978
390,0,-918.164,259.115,1644.16,-1070.19,260.505,1667.75,-939.845,399.57,1637.98,-1074.16,391.372,1635.41,-1001.53,483.436,1474.39,-994.465,580.725,1217.6,-1014.35,329.169,1381.43,-1012.59,303.634,1256.6,-1075.26,557.801,1390.96,-865.55,411.737,1452.16,-711.521,465.285,1252.26,-680.31,472.802,1082.01,-640.417,390.799,1026.18,-677.714,241.266,917.007,-634.88,303.239,914.828,-631.773,219.979,841.252,-1193.17,428.193,1437.91,-1293.53,522.677,1248.5,-1282.28,605.194,1106.74,,,,-1333.48,484.435,868.367,-1351.37,568.756,882.126,-1385.54,520.278,776.648,-838.013,407.124,940.33,-1162.14,395.943,939.706,-957.733,611.192,1041.89,-1034.99,610.678,1036.21,-833.756,505.532,687.158,-877.141,578.558,410.168,-881.792,637.228,265.907,-908.718,720.112,48.7538,-924.966,819.403,58.5879,-955.291,649.794,25.393,-1198.1,373.551,751.963,-1174.58,278.929,505.5,-1199.82,234.634,351.43,-1198.5,150.528,106.808,-1168.17,237.926,119.807,-1174.66,83.1173,88.176
391,0,-921.705,246.992,1642.19,-1073.9,247.372,1665.54,-944.452,387.372,1636.06,-1078.6,378.131,1633.19,-1006.09,470.691,1472.27,-998.373,567.936,1215.48,-1017.87,316.489,1379.3,-1015.5,290.895,1254.39,-1079.87,544.913,1388.46,-869.509,399.753,1450.48,-716.008,454.638,1250.41,-685.182,462.833,1080.04,-644.925,381.136,1023.9,-681.891,231.83,914.42,-639.342,294.011,912.303,-636.013,210.981,838.571,-1197.47,414.74,1434.92,-1297.37,508.693,1244.85,-1285.78,591.085,1102.98,,,,-1335.73,470.063,864.496,-1353.83,554.498,878.184,-1387.5,505.861,772.589,-840.378,394.971,938.263,-1164.23,381.919,938.16,-961.317,598.394,1039.65,-1038.51,597.483,1033.82,-836.343,494.38,685.463,-879.515,569.454,409.147,-883.48,631.168,266.079,-909.296,719.169,50.6234,-925.811,817.837,62.712,-955.594,649.029,25.8061,-1200.32,357.469,751.221,-1176.2,264.612,504.15,-1201.16,220.49,349.626,-1199.13,136.426,104.965,-1167.99,223.971,117.887,-1175.25,68.9094,86.5397
392,0,-925.397,234.66,1640.33,-1077.58,233.982,1663.55,-949.01,374.893,1634.39,-1083.21,364.82,1631.45,-1010.55,457.78,1470.31,-1002.13,555.012,1213.58,-1021.44,303.618,1377.45,-1018.5,277.926,1252.53,-1084.49,531.875,1386.17,-873.476,387.616,1448.98,-720.505,443.964,1248.72,-690.255,452.913,1078.31,-649.602,371.708,1021.74,-685.99,222.786,911.681,-643.711,285.124,909.779,-640.139,202.402,835.656,-1201.77,401.253,1432.12,-1301.21,494.411,1241.21,-1289.37,576.537,1099.28,,,,-1337.8,455.328,860.75,-1356.3,539.575,874.214,-1389.52,490.878,768.666,-842.909,382.637,936.471,-1166.39,367.788,937.272,-964.716,585.327,1037.71,-1041.83,584.351,1031.83,-839.104,482.916,683.943,-881.885,559.478,408.108,-885.1,624.36,266.418,-909.506,717.365,53.1959,-926.243,815.807,67.4174,-955.723,648.009,26.3601,-1202.24,341.541,750.75,-1177.66,249.842,503.075,-1201.99,206.828,347.571,-1199.25,125.671,101.915,-1167.34,213.688,115.947,-1175.55,58.3468,83.0307
393,0,-929.063,222.124,1638.78,-1081.28,220.423,1661.76,-953.617,362.271,1633.03,-1087.74,351.305,1629.85,-1015.07,444.66,1468.64,-1005.88,541.886,1211.92,-1024.94,290.664,1375.86,-1021.55,264.742,1250.96,-1089.02,518.693,1384.1,-877.451,375.202,1447.72,-725.064,433.209,1247.35,-695.463,443.151,1076.95,-654.469,362.777,1019.79,-690.061,214.066,908.957,-648.013,276.574,907.343,-644.114,194.568,832.762,-1206.03,387.638,1429.65,-1305.05,479.86,1237.72,-1292.95,561.534,1095.57,,,,-1339.78,440.101,856.955,-1358.65,524.245,870.326,-1391.31,475.377,764.751,-845.513,370.02,934.919,-1168.73,353.403,936.848,-968.093,572.079,1036.09,-1045.12,571.035,1030.15,-842.032,470.923,682.455,-884.202,548.876,407.111,-886.669,616.958,266.943,-909.601,715.507,55.9923,-926.367,813.304,72.7521,-955.758,646.766,27.0377,-1203.91,325.78,750.37,-1178.99,234.606,502.224,-1202.37,194.028,345.126,-1198.84,118.37,97.8568,-1165.97,205.54,113.489,-1175.26,51.2845,78.0957
394,0,-932.802,209.532,1637.43,-1085.07,206.81,1660.17,-958.195,349.483,1631.91,-1092.23,337.724,1628.43,-1019.51,431.53,1467.19,-1009.51,528.421,1210.35,-1028.52,277.49,1374.52,-1024.65,251.302,1249.71,-1093.49,505.344,1382.19,-881.495,362.63,1446.66,-729.629,422.328,1246.38,-700.774,433.674,1075.93,-659.307,353.921,1018.06,-693.993,205.892,906.204,-652.472,268.637,904.932,-648.062,187.308,829.902,-1210.29,373.951,1427.46,-1308.86,464.994,1234.3,-1296.48,546.143,1091.93,,,,-1341.56,424.446,853.367,-1361.14,508.515,866.717,-1393.01,459.303,760.996,-848.537,357.074,933.401,-1171.19,339.02,936.349,-971.407,558.46,1034.77,-1048.5,557.362,1028.84,-845.083,458.336,680.992,-886.602,537.299,406.057,-888.241,608.751,267.642,-909.651,713.377,59.3281,-926.318,810.309,78.7843,-955.739,645.328,27.9151,-1205.55,310.348,749.922,-1179.97,219.303,501.52,-1202.34,182.101,342.315,-1198.1,113.819,92.688,-1164.09,200.466,111.291,-1174.18,47.3179,71.9132
395,0,-936.435,196.802,1636.52,-1088.83,193.268,1658.72,-962.725,336.695,1631.08,-1096.68,324.188,1627.19,-1023.89,418.307,1465.92,-1013.28,514.667,1209,-1032.03,264.311,1373.31,-1027.85,237.597,1248.74,-1097.96,491.757,1380.43,-885.551,349.924,1445.8,-734.311,411.481,1245.64,-706.169,424.372,1075.3,-664.155,345.47,1016.68,-697.929,198.105,903.599,-656.988,261.328,902.763,-651.916,180.549,827.055,-1214.54,360.14,1425.55,-1312.6,449.767,1231.07,-1299.9,530.295,1088.4,,,,-1343.23,408.166,849.843,-1363.33,492.14,863.163,-1394.58,442.739,757.412,-851.433,343.637,932.224,-1173.92,324.581,935.894,-974.736,544.567,1033.68,-1052.02,543.429,1027.75,-848.295,445.136,679.588,-889.067,524.844,405.028,-889.751,599.98,268.516,-909.604,710.325,63.1189,-926.286,806.679,85.5693,-955.692,643.482,28.9178,-1207.2,295.339,749.658,-1180.63,204.476,500.758,-1202.04,171.14,339.345,-1196.6,111.313,87.7925,-1162.08,197.261,108.957,-1172.37,45.3469,65.5147
